conv_id,text,predicted_intent,confidence,intent_id,n_grounding_examples,top_similarity,escalate,escalate_reason,draft_reply
3381,@AmazonHelp Here is a phishing fraud email for you to be aware... ! https://t.co/IR1RpMRVPR,account_access,90.0,7.0,3,0.8201515371123647,True,high-stakes intent ('account_access') always routed to a human,Thanks for bringing this to our attention! Please forward the email you received to us at the link provided for security. ^CO
3382,We are facing issue Not able to Buy one BPL TV From @115850 @AmazonHelp No Deliver. Disgusting,app_or_site_technical,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3383,Anyone else’s @115821 app not working when you go to checkout?!,app_or_site_technical,80.0,8.0,3,0.6248709123325397,False,"confident intent, not high-stakes, strong historical match found",Sorry to hear you're having trouble with checkout! Please contact us directly for assistance and we'll help you resolve this. ^NS
3384,@115850 I am really frustrated with customer service and no proper resolution to my problem. Please look into it.,other,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3385,@AmazonHelp my order no 4__credit_card__.Since yesterday there is no update regarding shipping of product.Will i get delivered it on time?,order_status,75.0,1.0,3,0.7357318143078546,False,"confident intent, not high-stakes, strong historical match found",We can’t access your order details over Twitter. Please reach out to our support team for help with your order status. ^CB
3386,@AmazonHelp please advise. Package was meant to be here on Friday with prime but it's still not here. https://t.co/5THgEMbjQ4,delivery_problem,85.0,2.0,3,0.705485389654155,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay in your package delivery! It may still arrive by the end of the day. Please keep us updated. ^SD
3387,@115821 @AmazonHelp it's 8th and giving me yesterday as expected date? You missed the delivery target date and system is whacked. What's up? https://t.co/2zdxbvgdgY,delivery_problem,90.0,2.0,3,0.6424108635706706,False,"confident intent, not high-stakes, strong historical match found",I apologize for the delivery issues. Can you please confirm the current status of your order? ^ST
3388,"@AmazonHelp ordered woodland shoes n got delivered just now, Got totally damaged shoes… pls check images, pls look into this @115850 https://t.co/2PQCKft2my",product_defect,85.0,6.0,3,0.6460781524999997,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear your shoes arrived damaged! Please report this here so our team can assist you with a resolution. ^TR
3389,@115850 Order 403-7706411-7523550 placed in August 2017 not delivered till date twice written to supplier refund not received as yet,refund_or_return,80.0,3.0,3,0.7012407629399384,False,"confident intent, not high-stakes, strong historical match found",Sorry for the trouble with your order. Please connect with our support team for assistance on your refund request. ^HK
3390,@115850 my order was to delivered today but it seems the delivery team is also waiting for #karwachauth https://t.co/G7XCwVXrVW,delivery_problem,75.0,2.0,3,0.6743257128315325,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the inconvenience with your delivery. Please reach out to our support for further details on your order. ^JC
3391,Love buying dog food on @115821 but time to rethink packaging. This is ridiculous. Will need to take a sick day to break down and #recycle https://t.co/YGJyPR6saR,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3392,@115850 from past 1 month I have been trying to get my refund done.. just been promised and no results.. !!! #Amazon #amazonrefund #topi,refund_or_return,90.0,3.0,3,0.6832164138731766,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay in your refund! Please connect with our support team to get this resolved. ^SA
3393,@AmazonHelp we have a wishlist that we use for our charity fundraising but I don't get notifications when someone buys from it? Pls help,other,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3394,"@115850 :orderd 1 product on 4th Oct ,got msg twice to dilever 2day but nt dilevered,cstmr care not wrking, agent phne nt wrking, pathetic",delivery_problem,85.0,2.0,3,0.7178622144593279,False,"confident intent, not high-stakes, strong historical match found",I'm truly sorry for the delivery issues. Please reach out to our support team for immediate assistance. ^HD
3395,@AmazonHelp can you contact me please as my email has been changed without me doing so and now i cant sign in?,account_access,90.0,7.0,3,0.8183210744600474,True,high-stakes intent ('account_access') always routed to a human,Sorry to hear about the issue with your account! Please reach out so we can help you restore access. ^WJ
3396,"@115850 I didn't Recieved my cashback yet, give me my cashback asap,i m extremely upset with your pathetic service (__email__)",refund_or_return,85.0,3.0,3,0.6305819669040696,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delay in your cashback. Please connect with our support team for assistance with this issue. ^SG
3397,@AmazonHelp Here's another phishing /fraud email .. NOT from Amazon! Hope you can stop this Amazon or be aware! Thanks! https://t.co/OzBF1ejhNJ,account_access,80.0,7.0,3,0.8201515371123647,True,high-stakes intent ('account_access') always routed to a human,Thanks for letting us know about this phishing email! Please forward it to us so we can take action. ^JJ
3398,"@AmazonHelp No dropoff option, I can't manage to return shirt. Down with fever, show some respect to ur old cust, refund me the amount ASAP",refund_or_return,85.0,3.0,3,0.5926276034981508,False,"confident intent, not high-stakes, strong historical match found","I'm sorry to hear you're feeling unwell! Please send us a DM with your order details, and we'll assist you with your return and refund. ^TH"
3399,@AmazonHelp Got @117093 n they left my groceries front door downstairs even though I buzzed them in. I can’t pick it up. Disappointed.,delivery_problem,80.0,2.0,3,0.6578452999378273,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delivery issue. Could you please DM us more details so we can assist you? ^TH
3400,@116618 I bought a TV stick and for the past 2 months I've not been able to access Netflix. Your distribution team has no answer to it,digital_content,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3401,@115850 @AmazonHelp Where is order ?. No setisfectory response from CC. Delivery service getting worse ..,order_status,80.0,1.0,3,0.6969113243898115,False,"confident intent, not high-stakes, strong historical match found",I apologize for the inconvenience with your order. Please send us a DM with your order details so we can help resolve this for you. ^TH
3402,"@115850 
Both SS have same MRP but weight is 100g and 200g respectively.
This time don't say MRP keep on changing https://t.co/JT0LRHJ1pw",other,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3403,Hey @AmazonHelp @115850 I have amazon prime and am ordering stuff of 607 rs why am I being charged 90 as delivery fee?,billing_or_payment,85.0,5.0,3,0.653804585301305,True,high-stakes intent ('billing_or_payment') always routed to a human,I understand your concern. Please DM us with your account details so we can investigate the delivery fee issue for you. ^TH
3404,@AmazonHelp I've received a parcel I've not ordered how can I return it?,refund_or_return,90.0,3.0,3,0.8242932030566471,False,"confident intent, not high-stakes, strong historical match found","I'm sorry for the mix-up! Please DM us your details, and we'll help you with the return process for the unexpected item. ^TH"
3405,@115821 major failure on not delivering my mom's 80th birthday present. Why am I paying for Prime?,delivery_problem,90.0,2.0,3,0.6956389189719265,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry to hear that! Please reach out to us via DM with your order details so we can assist you further. ^TH
3406,@AmazonHelp Thank you,general_feedback_or_praise,95.0,11.0,3,0.8490258630587546,False,"confident intent, not high-stakes, strong historical match found","You're welcome! If you need any further assistance, feel free to reach out. ^TH"
3407,@115821 I am unhappy that your website does not have any way to provide feedback.,general_feedback_or_praise,85.0,11.0,3,0.5112899567509457,False,"confident intent, not high-stakes, strong historical match found","I’m sorry for the inconvenience. Please share more about your feedback here, and we'll take a look. ^TH"
3408,@115821 I am unhappy that after 8 captcha errors I finally got it right. I am having a hard time understanding the purpose of the captcha,app_or_site_technical,80.0,8.0,3,0.4191046537276378,False,"confident intent, not high-stakes, strong historical match found","We appreciate your feedback and are working on improving the experience. If you have specific concerns, feel free to share them with us. ^TH"
3409,@119625 can't u have #Vikings series? even not available on @2335 :( :(,digital_content,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3410,@115850 Unable to add echo dot in cart after getting invitation please help https://t.co/VT7L72JqNk,app_or_site_technical,80.0,8.0,3,0.5768306163734238,False,"confident intent, not high-stakes, strong historical match found","I'm sorry you're having trouble. Please check your app settings, and if the issue continues, DM us for assistance. ^TH"
3411,@115850 please cancel my Lenovo mobile order because it was placed by mistake,cancellation_or_change,90.0,4.0,3,0.66296412721804,False,"confident intent, not high-stakes, strong historical match found",We can help with that! Please contact our support team here: https://t.co/vlvfJr4nN9 for assistance with your order cancellation. ^TH
3412,@115830 Wife loves her nail varnish... Packaging seems a bit excessive? 😝 😂 #WhereHaveAllTheTreesGone #PackagingMadness https://t.co/8OWtWsF7gq,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3413,"@AmazonHelp Closed and reopened the app, then restarted my phone. Tried wifi and cell, still getting the error. What's going on? https://t.co/bBgqnaGJT5",app_or_site_technical,85.0,8.0,3,0.6202874553989671,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you're experiencing this issue. Please try to reinstall the app and let us know if that resolves it. ^TH
3414,i will nvr order anything from @115850 anymore 😠,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3415,@115830 seeing as I'm in northern Ireland I'm guessing I'm not getting this delivery today? https://t.co/YDpSe0eC6J,delivery_problem,80.0,2.0,3,0.5602354625534745,False,"confident intent, not high-stakes, strong historical match found",I'm sorry about the delivery confusion. Please contact us directly here: https://t.co/JzP7hlA23B for more details on your order. ^TH
3416,@AmazonHelp I have a parcel that's not for us. The address on the label is correct but the name isn't and I have no orders that'd match it.,delivery_problem,90.0,2.0,3,0.7046814640469005,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the mix-up with the package. Please DM us your details so we can help resolve this situation. ^TH
3417,"@115830 Hi, i have a £100 Amazon gift card but have no use for it. Would amazon swap for money? Albeit a reduced percentage? Thanks!",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3418,My @115833 keeps replaying the Flash Briefing. Anyone else?,digital_content,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3419,@AmazonHelp I find it pretty alarming that this is recorded as handed to me when it was just left outside my door. https://t.co/2xJD4QS4R0,delivery_problem,85.0,2.0,3,0.6841929007967837,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about your delivery experience. Please DM us your order details so we can address this properly. ^TH
3420,@115833 @115821 - you may want to check out what happens when you say “play abc”. Definitely not kid friendly! Scared my child. 😥 #fail,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3421,"@4249 is the only one who has the prowess to book every single lightning/ flash deal on @115850 
I did not get any deal 😭😭",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3422,kind of cheap trick @115850 does to make you buy prime but doesn't provide the same deliver with a prime account https://t.co/r52KC9IadW,general_feedback_or_praise,75.0,11.0,3,0.5884618913568209,False,"confident intent, not high-stakes, strong historical match found","I understand your frustration with delivery issues. If you have an order that's delayed, please DM us for more specific assistance. ^HA"
3423,I just placed at an order on @115850. Need to change the address of delivery in the same city. Please help.,cancellation_or_change,85.0,4.0,3,0.7830239795132946,False,"confident intent, not high-stakes, strong historical match found",We can help you with that! Please reach out to our support team here for assistance: https://t.co/vlvfJr4nN9. ^HK
3424,#AmazonIndia  your gift card __credit_card__ is not valid. Feeling cheated. #amazongiftcard,billing_or_payment,90.0,5.0,3,0.6639391896591312,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry to hear you're having trouble with the gift card. Please reach out to us here: https://t.co/rS49hgaADF for assistance. ^SV
3425,.@115850 My Order-183164522998. Please clear how many time it will take for delivery,order_status,80.0,1.0,3,0.7190427943725682,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay! Please provide your order details here: https://t.co/beaaDm0muc and we'll look into it right away. ^EM
3426,@AmazonHelp I carefully choose 3-5 day delivery because it was important  to get item after weekend and you have sent it out Amazon Prime,delivery_problem,85.0,2.0,3,0.6836741971644277,False,"confident intent, not high-stakes, strong historical match found",I apologize for the delivery mix-up. Can you confirm if this order was from a third-party seller? ^HD
3427,@115821 Is prime household available in Canada?,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3428,Third failed delivery from @amazonhelp. This is getting ridiculous. https://t.co/1X95jn940n,delivery_problem,90.0,2.0,3,0.7341359917723368,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delivery issues! Please DM us with your order details so we can assist you better. ^HC
3429,@115850 where is my order Order# 407-9706706-5437961,order_status,80.0,1.0,3,0.7264909599062014,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear that! Please avoid sharing order details publicly. DM us for help with your order status. ^EM
3430,I must also say @115850 was real quick to change the “out for delivery” status to “despatched” within 5 minutes of my tweet. Sneaky right! https://t.co/rPKlHC12fv,general_feedback_or_praise,75.0,11.0,3,0.5979942972978118,False,"confident intent, not high-stakes, strong historical match found","Thank you for your feedback! If you have specific concerns about your order, please let us know. ^CB"
3431,@AmazonHelp  where is my order it was suppose to get delivered by today havent got it yet,order_status,85.0,1.0,3,0.7799438864624793,False,"confident intent, not high-stakes, strong historical match found","I’m really sorry for the delay! Deliveries can go up to 21:00. If it’s not here by then, please reach out to us. ^SB"
3432,@115850 shocked at the pathetic service! No one has shown up for a scheduled assembly between 1-3. Lies after lies - wasted my Sunday!,delivery_problem,90.0,2.0,3,0.5457665884888178,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry about your experience with the assembly service. Please reach out here: https://t.co/GIJyeYqKE0 so we can assist you. ^SG
3433,Well guess what @115850 you weren’t quick enough to change this... still shows “Out for delivery”... @83167. What ya got to say? https://t.co/LDnEVdZkcd,order_status,80.0,1.0,3,0.6307387293046516,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the continued delay. Can you please check the status with the carrier and let us know? ^RA
3434,"@115850 
sellers first pricing the item at low price and then not shipping it..?
How'd you compensate the hundred of hours of user's time?",other,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3435,"How useless @117795 is. Apparently my order was undeliverable despite no one having buzzed or called me.

No Irn Bru for me 😞",delivery_problem,90.0,2.0,3,0.5770249972690623,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry to hear that! Let’s get this sorted out. Please contact us here: https://t.co/JzP7hlA23B for assistance. ^FR
3436,@115850 Hello How to talk to one of your representative. your number 1800 3000 9009 just redirect me to amazon.in,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3437,"@81 @115850  didn't deliver Amazon 403-6348377-5405953 , but showing 'item delivered' 25th sept. Complied, no solution, Unprof. FedEx.",delivery_problem,90.0,2.0,3,0.6633642971576345,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear about that! Please refrain from sharing your order number in public. Contact our support here: https://t.co/JzP7hlA23B. ^MG
3438,@115821 does it again. #incompetence rising. eBook order takes 4 hours to be delivered if one chooses #amex card,digital_content,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3439,@AmazonHelp help! My partner ordered from you and still have not received - should have arrived on Wednesday,order_status,85.0,1.0,3,0.6966561532043625,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear your order hasn't arrived! Please provide us with the tracking details here: https://t.co/aaDyEz1VgE. ^JJ
3440,@AmazonHelp Your delivery agents don't read the delivery address and keep calling the customer for address even on Sundays 1/2,delivery_problem,90.0,2.0,3,0.6933233979188349,False,"confident intent, not high-stakes, strong historical match found",I apologize for the delivery issues you're facing. Please fill out this form for assistance: https://t.co/beaaDm0muc. ^RW
3441,@115830  where;'s my daughter's uni books ordered on 25th Sept? She'll miss her work due 9th Oct becoz of this. order 026-4787503-0697128,order_status,85.0,1.0,3,0.5726565927943245,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delay with your daughter's university books. Please send us a DM so we can look into this order for you. ^HA
3442,"@AmazonHelp If I give negative ratings as product reviews according to my experience, Amazon mailed me it can't be posted. Why so?",other,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3443,"@117795 order is almost 30 mins late, yet driver at another location for last 20 mins!  It's getting too late to be useful now:-(",delivery_problem,80.0,2.0,3,0.6334940711207834,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay in delivery! Please send us a DM with your order details so we can assist you further. ^HA
3444,@115850 Terrible service again with in a week. Product still not deliver even after out for delivery. Major issue by @115821 courier team.,delivery_problem,90.0,2.0,3,0.7222462033258419,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the inconvenience with your order. Please send us a DM with the details so we can investigate this further. ^HA
3445,@115850 I can't find this contest on my phone application nor website @amazonhelp https://t.co/C03LFvuTYX,app_or_site_technical,80.0,8.0,3,0.5679100874403866,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you're having trouble with the contest. Could you please send us a DM with more details? ^HA
3446,Hey @115821 @AmazonHelp nice careless toss by your delivery guy. This guy should be repremanded. #amazon https://t.co/hJf5kCxUiA,delivery_problem,90.0,2.0,3,0.6873092638835547,False,"confident intent, not high-stakes, strong historical match found",We’re sorry to hear about the delivery issue. Please report this to our support team so we can help resolve it. ^HA
3447,"I love @115821, but they really need to rethink their packaging techniques—so wasteful and not environmentally conscious at all.",general_feedback_or_praise,80.0,11.0,3,0.7039424311861308,False,"confident intent, not high-stakes, strong historical match found",Thank you for your feedback on packaging. You can share your suggestions in detail here: https://t.co/hUxkoDnId6 ^HA
3448,@115850 please tell me who send the gift items with price tag on it? Use some sense atleast take off the price tag/bill from gifted items.,other,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3449,"@115821 Order #408 -0051730-4604369
I got only one part of book but I paid for two parts.",product_defect,85.0,6.0,3,0.5756193215457026,False,"confident intent, not high-stakes, strong historical match found","I’m sorry to hear that you didn’t receive both parts of your order. Please send us a DM, and we'll look into this for you. ^HA"
3450,"I really hate how @115821 tricks you will ""want free 2-day shipping?"" and then charges you $100+ for @117795 @AmazonHelp #annoying",billing_or_payment,90.0,5.0,3,0.6252434493841661,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry to hear about the frustrating experience with your Prime membership. Please reach out via DM for assistance. ^HA
3451,@115850 do you really provide free spins during Saturdays???🤔🤔🤔🤔,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3452,I have a great customer relationship with @115821. They go above and beyond to correct any problems and makeup for any inconvenience. #ICMKTG #MSU3013,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3453,@115821 So glad my order didn't fall out of this box. #packagingfail https://t.co/a757Y1427p,app_or_site_technical,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3454,"@115851 @115821 @115850 
Sir, If your company can't keep to your slogan of ""Earth's most customer centrum company"" ; don't run in India",general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3455,"i have been failed 

amazon where is my casserole",order_status,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3456,This legit breaks my heart @115830 https://t.co/i8IT8ZKgYq,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3457,@115850 The Echo that you have launched in India is the new second gen or three older one?,other,40.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3458,"@AmazonHelp @115850 @115851 

It's almost 5hrs waiting and calling to delivery boy no good no response worst service",delivery_problem,80.0,2.0,3,0.7416796197856149,False,"confident intent, not high-stakes, strong historical match found",I apologize for the lengthy wait! Please send us a DM with your order details so we can resolve this for you. ^HA
3459,@115850 I recently purchased a smart phone.i wud like to know how to avail #Vodafone 60gb data offer.,other,30.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3460,"@AmazonHelp @115850 Despite repeated chats,email to change the wrong shipping address of order, no help or call from Amazon to fix issue",cancellation_or_change,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3461,"@115850  unable to reach customer care for some clarifications regarding product pricing
Need help",billing_or_payment,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3462,Refund not received but your message received me shows that refund was success on my visa card @115821,refund_or_return,80.0,3.0,3,0.6286276719563527,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the confusion regarding your refund. Please send us a DM with your details so we can assist you further. ^HA
3463,Forgot to cancel my trial run with Amazon and ended up paying that shit for a year🤷🏻‍♂️🙃,subscription_membership,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3464,"Dear @AmazonHelp, Which option should I select for an item that wasn't delivered (but its packaging was) 😂. #ijustwantmysnakebracelet https://t.co/kFLHTNFEUP",delivery_problem,80.0,2.0,3,0.5775134659668617,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the inconvenience regarding your missing item. Please check this link for steps to report it: https://t.co/1k1z8hNqGr ^HA
3465,"https://t.co/Q6vPaY9LW7
@115850 Ordered my Echo..Eagerly waiting  to try the 'Alexa' ..Hope it complements my FireTV Stick!",order_status,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3466,"Dear @115821. While I'm sure Prime is dope, I'd appreciate you NOT blowing up my credit card by strong arming me for $99. ASK me 1st.",billing_or_payment,80.0,5.0,3,0.5858332210769154,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the unexpected charge! Please reach out via DM so we can assist you further with this issue. ^HA
3467,@115821 what is the purpose of prime when I still have to wait 3-4 days to receive my package 🤔🤔,order_status,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3468,I am absolutely disgusted with @115821 customer service! I’m so angry right now,general_feedback_or_praise,80.0,11.0,3,0.6403907585771995,False,"confident intent, not high-stakes, strong historical match found",I’m really sorry to hear about your dissatisfaction! Could you provide more details via DM so we can help? ^HA
3469,#festiveriddles..about this festive your representative not known ...hows does work.i call cstmr not sastisfied from them @115850 @115821 https://t.co/2HJy0dZijf,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3470,@115850 buying these with the hope that these will be genuine as these are amazon fulfilled. https://t.co/s2XLwdTvEh,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3471,"@AmazonHelp Hi, had an order that was supposed to have been delivered on 15th Sept, tracking says delivery was refused with no explanation.",delivery_problem,80.0,2.0,3,0.6472374983714423,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delivery confusion. Please send us a DM so we can look into this for you. ^HA
3472,"@117795 hi, can you help reroute my delivery to a new address?",cancellation_or_change,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3473,@116439 I just had my FireTV die on me! Cradhing tried to reset wouldn't even come back on..goodbye FireTV hello roku,product_defect,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3474,@AmazonHelp I have processed a return of an item but it still hasn’t been collected it’s been outside for 4 days please can you help thanks,refund_or_return,80.0,3.0,3,0.6813362738075066,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay in your return collection. Please send us a DM so we can assist you with this issue. ^HA
3475,"@115830 now take 3 days for delivery for in-stock items if you pay £80 a year for prime?
Well worth it #rubbish",subscription_membership,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3476,Hey @115821 think you’ve overdone it with the packaging again....👍 https://t.co/7J2tfvHSEl,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3477,"1/ @AmazonHelp @115850 Hi Guys, I've added INR5000 into my amazon pay balance accidentally while I wanted to add INR3000 only.",billing_or_payment,80.0,5.0,3,0.7503403771751327,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the inconvenience! Please contact our support team via DM so we can assist you with your Amazon Pay balance. ^SH
3478,@119625 is the Lucifer has been removed from prime video,digital_content,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3479,"@115850 i 'm not able to contact amazon customer serv. for past 2 months. Every time i call ,after few menus cal gets disconnected.Sort it",account_access,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3480,@AmazonHelp I hv observed tht kindle fire TV disconnects from internet after a while n it is  recurring.although internet is working fine.,digital_content,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3481,"@115830 I purchased a Amazon fire from you in August, the screen cracked - literally had a minor scratch &amp; split. Is it under guarantee.",product_defect,80.0,6.0,3,0.5226223430763299,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the screen issue. Please reach out to our support team via DM to check if it's covered under warranty. ^SB
3482,@AmazonHelp faced aweful experience from amazon. They said we will deliver your product on priority. When i self visited courier center,delivery_problem,80.0,2.0,3,0.6868402214370893,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delivery issues you've faced. Please send us a DM with your order details so we can assist you further. ^SQ
3483,The worst possible service by @115850 . First delivered scratched shoes. Second time wrong colour. Are they blind. Or intentionally?,delivery_problem,90.0,2.0,3,0.646179901816309,False,"confident intent, not high-stakes, strong historical match found","I apologize for the poor experience. Please reach out to our support team via DM, and we'll do our best to resolve this for you. ^MM"
3484,@AmazonHelp So @118706  failed to deliver an item and marked it as delivered. What should I do?,delivery_problem,80.0,2.0,3,0.7320708713917958,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delivery issue. Please DM us your order details so we can investigate and resolve the situation. ^HR
3485,@115850  I am very upset with my experience in returning the product and agent rude behaviour.none cares in Amzn pathetic service evr had.,general_feedback_or_praise,80.0,11.0,3,0.6970641151533636,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear you've had a bad experience. Please DM us your details so we can look into your return issue. ^SU
3486,@115850 had ordered mi3c wifi router.prices drstically changed in few days.kindly refund d xtra amnt if possible. it'd be a great gesture,refund_or_return,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3487,"@115821 you think the box was big enough!? What happened to using less packaging? It’s a phone battery, not the GoT box set 😂 https://t.co/eUTY69lDm0",general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3488,@116618 the worst possible customer service.  Quite happy to take your money but once you have a service issue. FU,general_feedback_or_praise,80.0,11.0,3,0.633348939618093,False,"confident intent, not high-stakes, strong historical match found","I'm really sorry to hear that! Can you please elaborate on your issue, so we can help you? ^GG"
3489,@115850  will you introduce a new sale for Diwali week,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3490,".@115821 free two day shipping has been a blessing to my life, thank you!",general_feedback_or_praise,90.0,11.0,3,0.6192857146011604,False,"confident intent, not high-stakes, strong historical match found",Thank you for your kind words! We're glad to hear you’re enjoying the free two-day shipping. 😊 ^EM
3491,.@AmazonHelp Bought Lenovo laptop+arr Fri USELESS: crashed 1st time+crashes constantly. Keeps install Windows+filled harddrive Need REFUND!,refund_or_return,90.0,3.0,3,0.5526051603125945,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the trouble with your laptop. Please DM us your order details for quicker assistance regarding your refund. ^AU
3492,@118919 worst service,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3493,Yo amazon prime really just fucked my shit up 🤦🏾‍♀️. I been turned that shit off so why they still charge me,subscription_membership,80.0,10.0,3,0.6510036259432558,False,"confident intent, not high-stakes, strong historical match found","I understand your frustration. Please check your Prime membership status in your account, and feel free to contact us for more assistance. ^GG"
3494,"Hi @AmazonHelp, I just bought a product, money deducted &amp; now email comes saying I have product limit, cannot buy. Help?",account_access,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3495,"@115850 Added money to pay balance, but not credited.. I need to recharge n win iphone8. Feeling cheated",billing_or_payment,80.0,5.0,3,0.5651017131048642,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the trouble with your Amazon Pay balance. Please send us a DM with more details so we can assist you. ^HA
3496,"@17629 @115850
Need help !
Paid With card ! Amount deducted but payment not yet done !",billing_or_payment,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
3497,When your package is delayed and still doesn’t come in on the date @115821 delayed it to! Smh https://t.co/JltqhzTfJN,delivery_problem,80.0,2.0,3,0.6778193051240204,False,"confident intent, not high-stakes, strong historical match found",I’m sorry for the delay! Please DM us your order details so we can look into this further.  ^EP
